"fitted_index","family","n_identity","coupling_key","status","phase_applied","reason"
1335,"regional_recruitment_variation",1,"identity:1335","resolved",1,NA
1336,"regional_recruitment_variation",1,"identity:1336","resolved",1,NA
1337,"regional_recruitment_variation",1,"identity:1337","resolved",1,NA
1338,"regional_recruitment_variation",1,"identity:1338","resolved",1,NA
1339,"regional_recruitment_variation",1,"identity:1339","resolved",1,NA
1340,"regional_recruitment_variation",1,"identity:1340","resolved",1,NA
1341,"regional_recruitment_variation",1,"identity:1341","resolved",1,NA
1342,"regional_recruitment_variation",1,"identity:1342","resolved",1,NA
1343,"regional_recruitment_variation",1,"identity:1343","resolved",1,NA
1344,"regional_recruitment_variation",1,"identity:1344","resolved",1,NA
1345,"regional_recruitment_variation",1,"identity:1345","resolved",1,NA
1346,"regional_recruitment_variation",1,"identity:1346","resolved",1,NA
1347,"regional_recruitment_variation",1,"identity:1347","resolved",1,NA
1348,"regional_recruitment_variation",1,"identity:1348","resolved",1,NA
1349,"regional_recruitment_variation",1,"identity:1349","resolved",1,NA
1350,"regional_recruitment_variation",1,"identity:1350","resolved",1,NA
1351,"regional_recruitment_variation",1,"identity:1351","resolved",1,NA
1352,"regional_recruitment_variation",1,"identity:1352","resolved",1,NA
1353,"regional_recruitment_variation",1,"identity:1353","resolved",1,NA
1354,"regional_recruitment_variation",1,"identity:1354","resolved",1,NA
1355,"regional_recruitment_variation",1,"identity:1355","resolved",1,NA
1356,"regional_recruitment_variation",1,"identity:1356","resolved",1,NA
1357,"regional_recruitment_variation",1,"identity:1357","resolved",1,NA
1358,"regional_recruitment_variation",1,"identity:1358","resolved",1,NA
1359,"regional_recruitment_variation",1,"identity:1359","resolved",1,NA
1360,"regional_recruitment_variation",1,"identity:1360","resolved",1,NA
1361,"regional_recruitment_variation",1,"identity:1361","resolved",1,NA
1362,"regional_recruitment_variation",1,"identity:1362","resolved",1,NA
1363,"regional_recruitment_variation",1,"identity:1363","resolved",1,NA
1364,"regional_recruitment_variation",1,"identity:1364","resolved",1,NA
1365,"regional_recruitment_variation",1,"identity:1365","resolved",1,NA
1366,"regional_recruitment_variation",1,"identity:1366","resolved",1,NA
1367,"regional_recruitment_variation",1,"identity:1367","resolved",1,NA
1368,"regional_recruitment_variation",1,"identity:1368","resolved",1,NA
1369,"regional_recruitment_variation",1,"identity:1369","resolved",1,NA
1370,"regional_recruitment_variation",1,"identity:1370","resolved",1,NA
1371,"regional_recruitment_variation",1,"identity:1371","resolved",1,NA
1372,"regional_recruitment_variation",1,"identity:1372","resolved",1,NA
1373,"regional_recruitment_variation",1,"identity:1373","resolved",1,NA
1374,"regional_recruitment_variation",1,"identity:1374","resolved",1,NA
1375,"regional_recruitment_variation",1,"identity:1375","resolved",1,NA
1376,"regional_recruitment_variation",1,"identity:1376","resolved",1,NA
1377,"regional_recruitment_variation",1,"identity:1377","resolved",1,NA
1378,"regional_recruitment_variation",1,"identity:1378","resolved",1,NA
1379,"regional_recruitment_variation",1,"identity:1379","resolved",1,NA
1380,"regional_recruitment_variation",1,"identity:1380","resolved",1,NA
1381,"regional_recruitment_variation",1,"identity:1381","resolved",1,NA
1382,"regional_recruitment_variation",1,"identity:1382","resolved",1,NA
1383,"regional_recruitment_variation",1,"identity:1383","resolved",1,NA
1384,"regional_recruitment_variation",1,"identity:1384","resolved",1,NA
1385,"regional_recruitment_variation",1,"identity:1385","resolved",1,NA
1386,"regional_recruitment_variation",1,"identity:1386","resolved",1,NA
1387,"regional_recruitment_variation",1,"identity:1387","resolved",1,NA
1388,"regional_recruitment_variation",1,"identity:1388","resolved",1,NA
1389,"regional_recruitment_variation",1,"identity:1389","resolved",1,NA
1390,"regional_recruitment_variation",1,"identity:1390","resolved",1,NA
1391,"regional_recruitment_variation",1,"identity:1391","resolved",1,NA
1392,"regional_recruitment_variation",1,"identity:1392","resolved",1,NA
1393,"regional_recruitment_variation",1,"identity:1393","resolved",1,NA
1394,"regional_recruitment_variation",1,"identity:1394","resolved",1,NA
1395,"regional_recruitment_variation",1,"identity:1395","resolved",1,NA
1396,"regional_recruitment_variation",1,"identity:1396","resolved",1,NA
1397,"regional_recruitment_variation",1,"identity:1397","resolved",1,NA
1398,"regional_recruitment_variation",1,"identity:1398","resolved",1,NA
1399,"regional_recruitment_variation",1,"identity:1399","resolved",1,NA
1400,"regional_recruitment_variation",1,"identity:1400","resolved",1,NA
1401,"regional_recruitment_variation",1,"identity:1401","resolved",1,NA
1402,"regional_recruitment_variation",1,"identity:1402","resolved",1,NA
1403,"regional_recruitment_variation",1,"identity:1403","resolved",1,NA
1404,"regional_recruitment_variation",1,"identity:1404","resolved",1,NA
1405,"regional_recruitment_variation",1,"identity:1405","resolved",1,NA
1406,"regional_recruitment_variation",1,"identity:1406","resolved",1,NA
1407,"regional_recruitment_variation",1,"identity:1407","resolved",1,NA
1408,"regional_recruitment_variation",1,"identity:1408","resolved",1,NA
1409,"regional_recruitment_variation",1,"identity:1409","resolved",1,NA
1410,"regional_recruitment_variation",1,"identity:1410","resolved",1,NA
1411,"regional_recruitment_variation",1,"identity:1411","resolved",1,NA
1412,"regional_recruitment_variation",1,"identity:1412","resolved",1,NA
1413,"regional_recruitment_variation",1,"identity:1413","resolved",1,NA
1414,"regional_recruitment_variation",1,"identity:1414","resolved",1,NA
1415,"regional_recruitment_variation",1,"identity:1415","resolved",1,NA
1416,"regional_recruitment_variation",1,"identity:1416","resolved",1,NA
1417,"regional_recruitment_variation",1,"identity:1417","resolved",1,NA
1418,"regional_recruitment_variation",1,"identity:1418","resolved",1,NA
1419,"regional_recruitment_variation",1,"identity:1419","resolved",1,NA
1420,"regional_recruitment_variation",1,"identity:1420","resolved",1,NA
1421,"regional_recruitment_variation",1,"identity:1421","resolved",1,NA
1422,"regional_recruitment_variation",1,"identity:1422","resolved",1,NA
1423,"regional_recruitment_variation",1,"identity:1423","resolved",1,NA
1424,"regional_recruitment_variation",1,"identity:1424","resolved",1,NA
1425,"regional_recruitment_variation",1,"identity:1425","resolved",1,NA
1426,"regional_recruitment_variation",1,"identity:1426","resolved",1,NA
1427,"regional_recruitment_variation",1,"identity:1427","resolved",1,NA
1428,"regional_recruitment_variation",1,"identity:1428","resolved",1,NA
1429,"regional_recruitment_variation",1,"identity:1429","resolved",1,NA
1430,"regional_recruitment_variation",1,"identity:1430","resolved",1,NA
1431,"regional_recruitment_variation",1,"identity:1431","resolved",1,NA
1432,"regional_recruitment_variation",1,"identity:1432","resolved",1,NA
1433,"regional_recruitment_variation",1,"identity:1433","resolved",1,NA
1434,"regional_recruitment_variation",1,"identity:1434","resolved",1,NA
1435,"regional_recruitment_variation",1,"identity:1435","resolved",1,NA
1436,"regional_recruitment_variation",1,"identity:1436","resolved",1,NA
1437,"regional_recruitment_variation",1,"identity:1437","resolved",1,NA
1438,"regional_recruitment_variation",1,"identity:1438","resolved",1,NA
1439,"regional_recruitment_variation",1,"identity:1439","resolved",1,NA
1440,"regional_recruitment_variation",1,"identity:1440","resolved",1,NA
1441,"regional_recruitment_variation",1,"identity:1441","resolved",1,NA
1442,"regional_recruitment_variation",1,"identity:1442","resolved",1,NA
1443,"regional_recruitment_variation",1,"identity:1443","resolved",1,NA
1444,"regional_recruitment_variation",1,"identity:1444","resolved",1,NA
1445,"regional_recruitment_variation",1,"identity:1445","resolved",1,NA
1446,"regional_recruitment_variation",1,"identity:1446","resolved",1,NA
1447,"regional_recruitment_variation",1,"identity:1447","resolved",1,NA
1448,"regional_recruitment_variation",1,"identity:1448","resolved",1,NA
1449,"regional_recruitment_variation",1,"identity:1449","resolved",1,NA
1450,"regional_recruitment_variation",1,"identity:1450","resolved",1,NA
1451,"regional_recruitment_variation",1,"identity:1451","resolved",1,NA
1452,"regional_recruitment_variation",1,"identity:1452","resolved",1,NA
1453,"regional_recruitment_variation",1,"identity:1453","resolved",1,NA
1454,"regional_recruitment_variation",1,"identity:1454","resolved",1,NA
1455,"regional_recruitment_variation",1,"identity:1455","resolved",1,NA
1456,"regional_recruitment_variation",1,"identity:1456","resolved",1,NA
1457,"regional_recruitment_variation",1,"identity:1457","resolved",1,NA
1458,"regional_recruitment_variation",1,"identity:1458","resolved",1,NA
1459,"regional_recruitment_variation",1,"identity:1459","resolved",1,NA
1460,"regional_recruitment_variation",1,"identity:1460","resolved",1,NA
1461,"regional_recruitment_variation",1,"identity:1461","resolved",1,NA
1462,"regional_recruitment_variation",1,"identity:1462","resolved",1,NA
1463,"regional_recruitment_variation",1,"identity:1463","resolved",1,NA
1464,"regional_recruitment_variation",1,"identity:1464","resolved",1,NA
1465,"regional_recruitment_variation",1,"identity:1465","resolved",1,NA
1466,"regional_recruitment_variation",1,"identity:1466","resolved",1,NA
1467,"regional_recruitment_variation",1,"identity:1467","resolved",1,NA
1468,"regional_recruitment_variation",1,"identity:1468","resolved",1,NA
1469,"regional_recruitment_variation",1,"identity:1469","resolved",1,NA
1470,"regional_recruitment_variation",1,"identity:1470","resolved",1,NA
1471,"regional_recruitment_variation",1,"identity:1471","resolved",1,NA
1472,"regional_recruitment_variation",1,"identity:1472","resolved",1,NA
1473,"regional_recruitment_variation",1,"identity:1473","resolved",1,NA
1474,"regional_recruitment_variation",1,"identity:1474","resolved",1,NA
1475,"regional_recruitment_variation",1,"identity:1475","resolved",1,NA
1476,"regional_recruitment_variation",1,"identity:1476","resolved",1,NA
1477,"regional_recruitment_variation",1,"identity:1477","resolved",1,NA
1478,"regional_recruitment_variation",1,"identity:1478","resolved",1,NA
1479,"regional_recruitment_variation",1,"identity:1479","resolved",1,NA
1480,"regional_recruitment_variation",1,"identity:1480","resolved",1,NA
1481,"regional_recruitment_variation",1,"identity:1481","resolved",1,NA
1482,"regional_recruitment_variation",1,"identity:1482","resolved",1,NA
1483,"regional_recruitment_variation",1,"identity:1483","resolved",1,NA
1484,"regional_recruitment_variation",1,"identity:1484","resolved",1,NA
1485,"regional_recruitment_variation",1,"identity:1485","resolved",1,NA
1486,"regional_recruitment_variation",1,"identity:1486","resolved",1,NA
1487,"regional_recruitment_variation",1,"identity:1487","resolved",1,NA
1488,"regional_recruitment_variation",1,"identity:1488","resolved",1,NA
1489,"regional_recruitment_variation",1,"identity:1489","resolved",1,NA
1490,"regional_recruitment_variation",1,"identity:1490","resolved",1,NA
1491,"regional_recruitment_variation",1,"identity:1491","resolved",1,NA
1492,"regional_recruitment_variation",1,"identity:1492","resolved",1,NA
1493,"regional_recruitment_variation",1,"identity:1493","resolved",1,NA
1494,"regional_recruitment_variation",1,"identity:1494","resolved",1,NA
1495,"regional_recruitment_variation",1,"identity:1495","resolved",1,NA
1496,"regional_recruitment_variation",1,"identity:1496","resolved",1,NA
1497,"regional_recruitment_variation",1,"identity:1497","resolved",1,NA
1498,"regional_recruitment_variation",1,"identity:1498","resolved",1,NA
1499,"regional_recruitment_variation",1,"identity:1499","resolved",1,NA
1500,"regional_recruitment_variation",1,"identity:1500","resolved",1,NA
1501,"regional_recruitment_variation",1,"identity:1501","resolved",1,NA
1502,"regional_recruitment_variation",1,"identity:1502","resolved",1,NA
1503,"regional_recruitment_variation",1,"identity:1503","resolved",1,NA
1504,"regional_recruitment_variation",1,"identity:1504","resolved",1,NA
1505,"regional_recruitment_variation",1,"identity:1505","resolved",1,NA
1506,"regional_recruitment_variation",1,"identity:1506","resolved",1,NA
1507,"regional_recruitment_variation",1,"identity:1507","resolved",1,NA
1508,"regional_recruitment_variation",1,"identity:1508","resolved",1,NA
1509,"regional_recruitment_variation",1,"identity:1509","resolved",1,NA
1510,"regional_recruitment_variation",1,"identity:1510","resolved",1,NA
1511,"regional_recruitment_variation",1,"identity:1511","resolved",1,NA
1512,"selectivity_coff",1,"identity:1512","resolved",1,NA
1513,"selectivity_coff",1,"identity:1513","resolved",1,NA
1514,"selectivity_coff",1,"identity:1514","resolved",1,NA
1515,"selectivity_coff",1,"identity:1515","resolved",1,NA
1516,"selectivity_coff",1,"identity:1516","resolved",1,NA
1517,"selectivity_coff",1,"identity:1517","resolved",1,NA
1518,"selectivity_coff",1,"identity:1518","resolved",1,NA
1519,"selectivity_coff",1,"identity:1519","resolved",1,NA
1520,"selectivity_coff",1,"identity:1520","resolved",1,NA
1521,"selectivity_coff",1,"identity:1521","resolved",1,NA
1522,"selectivity_coff",1,"identity:1522","resolved",1,NA
1523,"selectivity_coff",1,"identity:1523","resolved",1,NA
1524,"selectivity_coff",1,"identity:1524","resolved",1,NA
1525,"selectivity_coff",1,"identity:1525","resolved",1,NA
1526,"selectivity_coff",1,"identity:1526","resolved",1,NA
1527,"selectivity_coff",1,"identity:1527","resolved",1,NA
1528,"selectivity_coff",1,"identity:1528","resolved",1,NA
1529,"selectivity_coff",1,"identity:1529","resolved",1,NA
1530,"selectivity_coff",1,"identity:1530","resolved",1,NA
1531,"selectivity_coff",1,"identity:1531","resolved",1,NA
1532,"selectivity_coff",1,"identity:1532","resolved",1,NA
1533,"selectivity_coff",1,"identity:1533","resolved",1,NA
1534,"selectivity_coff",1,"identity:1534","resolved",1,NA
1535,"selectivity_coff",1,"identity:1535","resolved",1,NA
1536,"selectivity_coff",1,"identity:1536","resolved",1,NA
1537,"selectivity_coff",1,"identity:1537","resolved",1,NA
1538,"selectivity_coff",1,"identity:1538","resolved",1,NA
1539,"selectivity_coff",1,"identity:1539","resolved",1,NA
1540,"selectivity_coff",1,"identity:1540","resolved",1,NA
1541,"selectivity_coff",1,"identity:1541","resolved",1,NA
1542,"selectivity_coff",1,"identity:1542","resolved",1,NA
1543,"selectivity_coff",1,"identity:1543","resolved",1,NA
1544,"selectivity_coff",1,"identity:1544","resolved",1,NA
1545,"selectivity_coff",1,"identity:1545","resolved",1,NA
1546,"selectivity_coff",1,"identity:1546","resolved",1,NA
1547,"selectivity_coff",1,"identity:1547","resolved",1,NA
1548,"selectivity_coff",1,"identity:1548","resolved",1,NA
1549,"selectivity_coff",1,"identity:1549","resolved",1,NA
1550,"selectivity_coff",1,"identity:1550","resolved",1,NA
1551,"selectivity_coff",1,"identity:1551","resolved",1,NA
1552,"selectivity_coff",1,"identity:1552","resolved",1,NA
1553,"selectivity_coff",1,"identity:1553","resolved",1,NA
1554,"selectivity_coff",1,"identity:1554","resolved",1,NA
1555,"selectivity_coff",1,"identity:1555","resolved",1,NA
1556,"selectivity_coff",1,"identity:1556","resolved",1,NA
1557,"selectivity_coff",1,"identity:1557","resolved",1,NA
1558,"selectivity_coff",1,"identity:1558","resolved",1,NA
1559,"selectivity_coff",1,"identity:1559","resolved",1,NA
1560,"selectivity_coff",1,"identity:1560","resolved",1,NA
1561,"selectivity_coff",1,"identity:1561","resolved",1,NA
1562,"selectivity_coff",1,"identity:1562","resolved",1,NA
1563,"selectivity_coff",1,"identity:1563","resolved",1,NA
1564,"selectivity_coff",1,"identity:1564","resolved",1,NA
1565,"selectivity_coff",1,"identity:1565","resolved",1,NA
1566,"selectivity_coff",1,"identity:1566","resolved",1,NA
1567,"selectivity_coff",1,"identity:1567","resolved",1,NA
1568,"selectivity_coff",1,"identity:1568","resolved",1,NA
1569,"selectivity_coff",1,"identity:1569","resolved",1,NA
1570,"selectivity_coff",1,"identity:1570","resolved",1,NA
1571,"selectivity_coff",1,"identity:1571","resolved",1,NA
1572,"selectivity_coff",1,"identity:1572","resolved",1,NA
1573,"selectivity_coff",1,"identity:1573","resolved",1,NA
1574,"selectivity_coff",1,"identity:1574","resolved",1,NA
1575,"selectivity_coff",1,"identity:1575","resolved",1,NA
1576,"selectivity_coff",1,"identity:1576","resolved",1,NA
1577,"selectivity_coff",1,"identity:1577","resolved",1,NA
1578,"selectivity_coff",1,"identity:1578","resolved",1,NA
1579,"selectivity_coff",1,"identity:1579","resolved",1,NA
1580,"selectivity_coff",1,"identity:1580","resolved",1,NA
1581,"selectivity_coff",1,"identity:1581","resolved",1,NA
1582,"selectivity_coff",1,"identity:1582","resolved",1,NA
1583,"selectivity_coff",1,"identity:1583","resolved",1,NA
1584,"selectivity_coff",1,"identity:1584","resolved",1,NA
1585,"selectivity_coff",1,"identity:1585","resolved",1,NA
1586,"selectivity_coff",1,"identity:1586","resolved",1,NA
1587,"selectivity_coff",1,"identity:1587","resolved",1,NA
1588,"selectivity_coff",1,"identity:1588","resolved",1,NA
1589,"selectivity_coff",1,"identity:1589","resolved",1,NA
1590,"selectivity_coff",1,"identity:1590","resolved",1,NA
1591,"selectivity_coff",1,"identity:1591","resolved",1,NA
1592,"selectivity_coff",1,"identity:1592","resolved",1,NA
1593,"selectivity_coff",1,"identity:1593","resolved",1,NA
1594,"selectivity_coff",1,"identity:1594","resolved",1,NA
1595,"selectivity_coff",1,"identity:1595","resolved",1,NA
1596,"selectivity_coff",1,"identity:1596","resolved",1,NA
1597,"selectivity_coff",1,"identity:1597","resolved",1,NA
1598,"selectivity_coff",1,"identity:1598","resolved",1,NA
1599,"selectivity_coff",1,"identity:1599","resolved",1,NA
1600,"selectivity_coff",1,"identity:1600","resolved",1,NA
1601,"selectivity_coff",1,"identity:1601","resolved",1,NA
1602,"selectivity_coff",1,"identity:1602","resolved",1,NA
1603,"selectivity_coff",1,"identity:1603","resolved",1,NA
1604,"selectivity_coff",1,"identity:1604","resolved",1,NA
1605,"selectivity_coff",1,"identity:1605","resolved",1,NA
1606,"selectivity_coff",1,"identity:1606","resolved",1,NA
1607,"selectivity_coff",1,"identity:1607","resolved",1,NA
1608,"selectivity_coff",1,"identity:1608","resolved",1,NA
1609,"selectivity_coff",1,"identity:1609","resolved",1,NA
1610,"selectivity_coff",1,"identity:1610","resolved",1,NA
1611,"selectivity_coff",1,"identity:1611","resolved",1,NA
1612,"selectivity_coff",1,"identity:1612","resolved",1,NA
1613,"selectivity_coff",1,"identity:1613","resolved",1,NA
1614,"selectivity_coff",1,"identity:1614","resolved",1,NA
1615,"selectivity_coff",1,"identity:1615","resolved",1,NA
1616,"selectivity_coff",1,"identity:1616","resolved",1,NA
1617,"selectivity_coff",1,"identity:1617","resolved",1,NA
1618,"selectivity_coff",1,"identity:1618","resolved",1,NA
1619,"selectivity_coff",1,"identity:1619","resolved",1,NA
1620,"selectivity_coff",1,"identity:1620","resolved",1,NA
1621,"selectivity_coff",1,"identity:1621","resolved",1,NA
1622,"selectivity_coff",1,"identity:1622","resolved",1,NA
1623,"selectivity_coff",1,"identity:1623","resolved",1,NA
1624,"selectivity_coff",1,"identity:1624","resolved",1,NA
1625,"selectivity_coff",1,"identity:1625","resolved",1,NA
1626,"selectivity_coff",1,"identity:1626","resolved",1,NA
1627,"selectivity_coff",1,"identity:1627","resolved",1,NA
1628,"selectivity_coff",1,"identity:1628","resolved",1,NA
1629,"selectivity_coff",1,"identity:1629","resolved",1,NA
1630,"selectivity_coff",1,"identity:1630","resolved",1,NA
1631,"selectivity_coff",1,"identity:1631","resolved",1,NA
1632,"selectivity_coff",1,"identity:1632","resolved",1,NA
1633,"selectivity_coff",1,"identity:1633","resolved",1,NA
1634,"selectivity_coff",1,"identity:1634","resolved",1,NA
1635,"selectivity_coff",1,"identity:1635","resolved",1,NA
1636,"selectivity_coff",1,"identity:1636","resolved",1,NA
1637,"selectivity_coff",1,"identity:1637","resolved",1,NA
1638,"selectivity_coff",1,"identity:1638","resolved",1,NA
1639,"selectivity_coff",1,"identity:1639","resolved",1,NA
1640,"selectivity_coff",1,"identity:1640","resolved",1,NA
1641,"selectivity_coff",1,"identity:1641","resolved",1,NA
1642,"selectivity_coff",1,"identity:1642","resolved",1,NA
1643,"selectivity_coff",1,"identity:1643","resolved",1,NA
1644,"selectivity_coff",1,"identity:1644","resolved",1,NA
1645,"selectivity_coff",1,"identity:1645","resolved",1,NA
1646,"selectivity_coff",1,"identity:1646","resolved",1,NA
1647,"selectivity_coff",1,"identity:1647","resolved",1,NA
1648,"selectivity_coff",1,"identity:1648","resolved",1,NA
1649,"selectivity_coff",1,"identity:1649","resolved",1,NA
1650,"selectivity_coff",1,"identity:1650","resolved",1,NA
1651,"selectivity_coff",1,"identity:1651","resolved",1,NA
1652,"selectivity_coff",1,"identity:1652","resolved",1,NA
1653,"selectivity_coff",1,"identity:1653","resolved",1,NA
1654,"selectivity_coff",1,"identity:1654","resolved",1,NA
1655,"selectivity_coff",1,"identity:1655","resolved",1,NA
1656,"selectivity_coff",1,"identity:1656","resolved",1,NA
1657,"selectivity_coff",1,"identity:1657","resolved",1,NA
1658,"selectivity_coff",1,"identity:1658","resolved",1,NA
1659,"selectivity_coff",1,"identity:1659","resolved",1,NA
1660,"selectivity_coff",1,"identity:1660","resolved",1,NA
1661,"selectivity_coff",1,"identity:1661","resolved",1,NA
1662,"selectivity_coff",1,"identity:1662","resolved",1,NA
1663,"selectivity_coff",1,"identity:1663","resolved",1,NA
1664,"selectivity_coff",1,"identity:1664","resolved",1,NA
1665,"selectivity_coff",1,"identity:1665","resolved",1,NA
1666,"selectivity_coff",1,"identity:1666","resolved",1,NA
1667,"selectivity_coff",1,"identity:1667","resolved",1,NA
1668,"selectivity_coff",1,"identity:1668","resolved",1,NA
1669,"selectivity_coff",1,"identity:1669","resolved",1,NA
1670,"selectivity_coff",1,"identity:1670","resolved",1,NA
1671,"selectivity_coff",1,"identity:1671","resolved",1,NA
1672,"selectivity_coff",1,"identity:1672","resolved",1,NA
1673,"selectivity_coff",1,"identity:1673","resolved",1,NA
1674,"selectivity_coff",1,"identity:1674","resolved",1,NA
1675,"selectivity_coff",1,"identity:1675","resolved",1,NA
1676,"selectivity_coff",1,"identity:1676","resolved",1,NA
1677,"selectivity_coff",1,"identity:1677","resolved",1,NA
1678,"selectivity_coff",1,"identity:1678","resolved",1,NA
1679,"selectivity_coff",1,"identity:1679","resolved",1,NA
1680,"selectivity_coff",1,"identity:1680","resolved",1,NA
1681,"recruit_dev",1,"identity:1681","resolved",1,NA
1682,"recruit_dev",1,"identity:1682","resolved",1,NA
1683,"recruit_dev",1,"identity:1683","resolved",1,NA
1684,"recruit_dev",1,"identity:1684","resolved",1,NA
1685,"recruit_dev",1,"identity:1685","resolved",1,NA
1686,"recruit_dev",1,"identity:1686","resolved",1,NA
1687,"recruit_dev",1,"identity:1687","resolved",1,NA
1688,"recruit_dev",1,"identity:1688","resolved",1,NA
1689,"recruit_dev",1,"identity:1689","resolved",1,NA
1690,"recruit_dev",1,"identity:1690","resolved",1,NA
1691,"recruit_dev",1,"identity:1691","resolved",1,NA
1692,"recruit_dev",1,"identity:1692","resolved",1,NA
1693,"recruit_dev",1,"identity:1693","resolved",1,NA
1694,"recruit_dev",1,"identity:1694","resolved",1,NA
1695,"recruit_dev",1,"identity:1695","resolved",1,NA
1696,"recruit_dev",1,"identity:1696","resolved",1,NA
1697,"recruit_dev",1,"identity:1697","resolved",1,NA
1698,"recruit_dev",1,"identity:1698","resolved",1,NA
1699,"recruit_dev",1,"identity:1699","resolved",1,NA
1700,"recruit_dev",1,"identity:1700","resolved",1,NA
1701,"recruit_dev",1,"identity:1701","resolved",1,NA
1702,"recruit_dev",1,"identity:1702","resolved",1,NA
1703,"recruit_dev",1,"identity:1703","resolved",1,NA
1704,"recruit_dev",1,"identity:1704","resolved",1,NA
1705,"recruit_dev",1,"identity:1705","resolved",1,NA
1706,"recruit_dev",1,"identity:1706","resolved",1,NA
1707,"recruit_dev",1,"identity:1707","resolved",1,NA
1708,"recruit_dev",1,"identity:1708","resolved",1,NA
1709,"recruit_dev",1,"identity:1709","resolved",1,NA
1710,"recruit_dev",1,"identity:1710","resolved",1,NA
1711,"recruit_dev",1,"identity:1711","resolved",1,NA
1712,"recruit_dev",1,"identity:1712","resolved",1,NA
1713,"recruit_dev",1,"identity:1713","resolved",1,NA
1714,"recruit_dev",1,"identity:1714","resolved",1,NA
1715,"recruit_dev",1,"identity:1715","resolved",1,NA
1716,"recruit_dev",1,"identity:1716","resolved",1,NA
1717,"recruit_dev",1,"identity:1717","resolved",1,NA
1718,"recruit_dev",1,"identity:1718","resolved",1,NA
1719,"recruit_dev",1,"identity:1719","resolved",1,NA
1720,"recruit_dev",1,"identity:1720","resolved",1,NA
1721,"recruit_dev",1,"identity:1721","resolved",1,NA
1722,"recruit_dev",1,"identity:1722","resolved",1,NA
1723,"recruit_dev",1,"identity:1723","resolved",1,NA
1724,"recruit_dev",1,"identity:1724","resolved",1,NA
1725,"recruit_dev",1,"identity:1725","resolved",1,NA
1726,"recruit_dev",1,"identity:1726","resolved",1,NA
1727,"recruit_dev",1,"identity:1727","resolved",1,NA
1728,"recruit_dev",1,"identity:1728","resolved",1,NA
1729,"recruit_dev",1,"identity:1729","resolved",1,NA
1730,"recruit_dev",1,"identity:1730","resolved",1,NA
1731,"recruit_dev",1,"identity:1731","resolved",1,NA
1732,"recruit_dev",1,"identity:1732","resolved",1,NA
1733,"recruit_dev",1,"identity:1733","resolved",1,NA
1734,"recruit_dev",1,"identity:1734","resolved",1,NA
1735,"recruit_dev",1,"identity:1735","resolved",1,NA
1736,"recruit_dev",1,"identity:1736","resolved",1,NA
1737,"recruit_dev",1,"identity:1737","resolved",1,NA
1738,"recruit_dev",1,"identity:1738","resolved",1,NA
1739,"recruit_dev",1,"identity:1739","resolved",1,NA
1740,"recruit_dev",1,"identity:1740","resolved",1,NA
1741,"recruit_dev",1,"identity:1741","resolved",1,NA
1742,"recruit_dev",1,"identity:1742","resolved",1,NA
1743,"recruit_dev",1,"identity:1743","resolved",1,NA
1744,"recruit_dev",1,"identity:1744","resolved",1,NA
1745,"recruit_dev",1,"identity:1745","resolved",1,NA
1746,"recruit_dev",1,"identity:1746","resolved",1,NA
1747,"recruit_dev",1,"identity:1747","resolved",1,NA
1748,"recruit_dev",1,"identity:1748","resolved",1,NA
1749,"recruit_dev",1,"identity:1749","resolved",1,NA
1750,"recruit_dev",1,"identity:1750","resolved",1,NA
1751,"recruit_dev",1,"identity:1751","resolved",1,NA
1752,"recruit_dev",1,"identity:1752","resolved",1,NA
1753,"recruit_dev",1,"identity:1753","resolved",1,NA
1754,"recruit_dev",1,"identity:1754","resolved",1,NA
1755,"recruit_dev",1,"identity:1755","resolved",1,NA
1756,"recruit_dev",1,"identity:1756","resolved",1,NA
1757,"recruit_dev",1,"identity:1757","resolved",1,NA
1758,"recruit_dev",1,"identity:1758","resolved",1,NA
1759,"recruit_dev",1,"identity:1759","resolved",1,NA
1760,"recruit_dev",1,"identity:1760","resolved",1,NA
1761,"recruit_dev",1,"identity:1761","resolved",1,NA
1762,"recruit_dev",1,"identity:1762","resolved",1,NA
1763,"recruit_dev",1,"identity:1763","resolved",1,NA
1764,"recruit_dev",1,"identity:1764","resolved",1,NA
1765,"recruit_dev",1,"identity:1765","resolved",1,NA
1766,"recruit_dev",1,"identity:1766","resolved",1,NA
1767,"recruit_dev",1,"identity:1767","resolved",1,NA
1768,"recruit_dev",1,"identity:1768","resolved",1,NA
1769,"recruit_dev",1,"identity:1769","resolved",1,NA
1770,"recruit_dev",1,"identity:1770","resolved",1,NA
1771,"recruit_dev",1,"identity:1771","resolved",1,NA
1772,"recruit_dev",1,"identity:1772","resolved",1,NA
1773,"recruit_dev",1,"identity:1773","resolved",1,NA
1774,"recruit_dev",1,"identity:1774","resolved",1,NA
1775,"recruit_dev",1,"identity:1775","resolved",1,NA
1776,"recruit_dev",1,"identity:1776","resolved",1,NA
1777,"recruit_dev",1,"identity:1777","resolved",1,NA
1778,"recruit_dev",1,"identity:1778","resolved",1,NA
1779,"recruit_dev",1,"identity:1779","resolved",1,NA
1780,"recruit_dev",1,"identity:1780","resolved",1,NA
1781,"recruit_dev",1,"identity:1781","resolved",1,NA
1782,"recruit_dev",1,"identity:1782","resolved",1,NA
1783,"recruit_dev",1,"identity:1783","resolved",1,NA
1784,"recruit_dev",1,"identity:1784","resolved",1,NA
1785,"recruit_dev",1,"identity:1785","resolved",1,NA
